DF,Nothing,39.99999999999999,70.0,30.0,NaN,NaN,NaN,NaN,196.0,39.0
ADT,Nothing,6.153846153846155,53.07692307692308,46.92307692307692,16.076923076923077,705.8461538461538,0.6212783413168028,1.9275089642665637,15.076923076923077,NaN
DK,/home/lele7x/results9/evolutionary-rule-extraction/models_cache/T1-rantic-modal/model_930ef2d59f71586be7c4223a5754c87df7e1743f1ac64940f25c0e4f889f73fc.jld2,48.0,74.0,26.0,2.0,2.0,0.56,0.0,NaN,NaN
DD,/home/lele7x/results9/evolutionary-rule-extraction/models_cache/T1-rantic-modal/model_930ef2d59f71586be7c4223a5754c87df7e1743f1ac64940f25c0e4f889f73fc.jld2,48.0,74.0,26.0,2.0,2.0,0.56,0.0,NaN,NaN
DS,/home/lele7x/results9/evolutionary-rule-extraction/models_cache/T1-rantic-modal/model_930ef2d59f71586be7c4223a5754c87df7e1743f1ac64940f25c0e4f889f73fc.jld2,48.0,74.0,26.0,2.0,2.0,0.56,0.0,NaN,NaN
DR,/home/lele7x/results9/evolutionary-rule-extraction/models_cache/T1-rantic-modal/model_930ef2d59f71586be7c4223a5754c87df7e1743f1ac64940f25c0e4f889f73fc.jld2,48.0,74.0,26.0,2.0,2.0,0.56,0.0,NaN,NaN
