DF,Nothing,43.99999999999999,72.0,28.0,NaN,NaN,NaN,NaN,86.0,70.0
ADT,Nothing,-0.6666666666666691,49.666666666666664,50.333333333333336,15.333333333333334,636.8333333333334,0.6211983618233619,1.9046407345046654,14.333333333333334,NaN
DK,/home/lele7x/results9/evolutionary-rule-extraction/models_cache/T1-increment-modal/model_63e9f607765189667ed99f1af0075b6ed0f944dacf78dbd2c3ab5482bff06f47.jld2,63.99999999999999,82.0,18.0,2.0,3.0,0.44,0.0,NaN,NaN
DD,/home/lele7x/results9/evolutionary-rule-extraction/models_cache/T1-increment-modal/model_63e9f607765189667ed99f1af0075b6ed0f944dacf78dbd2c3ab5482bff06f47.jld2,63.99999999999999,82.0,18.0,2.0,3.0,0.44,0.0,NaN,NaN
DS,/home/lele7x/results9/evolutionary-rule-extraction/models_cache/T1-increment-modal/model_63e9f607765189667ed99f1af0075b6ed0f944dacf78dbd2c3ab5482bff06f47.jld2,63.99999999999999,82.0,18.0,2.0,3.0,0.44,0.0,NaN,NaN
DR,/home/lele7x/results9/evolutionary-rule-extraction/models_cache/T1-increment-modal/model_63e9f607765189667ed99f1af0075b6ed0f944dacf78dbd2c3ab5482bff06f47.jld2,63.99999999999999,82.0,18.0,2.0,3.0,0.44,0.0,NaN,NaN
