T1,modal,Original,/home/lele7x/results/evolutionary-rule-extraction/pruning-ensemble/models_cache/T1-increment-modal/model_4b80d4b1d61a1d2c463f9793586874767791fdcfa36ad98fbb299ca60909dd5e.jld,100,83.72093023255813,91.86046511627907,90.9090909090909,92.85714285714286
T1,modal,Subforest,/home/lele7x/results/evolutionary-rule-extraction/pruning-ensemble/models_cache/T1-increment-modal/model_4b80d4b1d61a1d2c463f9793586874767791fdcfa36ad98fbb299ca60909dd5e.jld,7,65.11627906976744,82.55813953488372,83.33333333333334,81.81818181818183
T1,modal,Avgforest,Nothing,7,44.51827242524918,72.2591362126246,73.41954724473523,71.62562249780295
